"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"338","Great legislation: once an item is lost or destroyed, you are able to publish or reproduce it for preservation purp… https://t.co/oTMr8KMvC2",FALSE,3,NA,2018-03-01 02:48:20,TRUE,NA,"969041619193180160",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","alana_piper",0,FALSE,FALSE,NA,NA
"339","Jessica Coates: Big copyright challenges for GLAM. In the Australian GLAM sector, we have some of the best exceptio… https://t.co/Ug4aCpQD2F",FALSE,5,NA,2018-03-01 02:47:11,TRUE,NA,"969041328620191748",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WrightPaige",1,FALSE,FALSE,NA,NA
"340","We are archivists, and we are many, and from all the lands of GLAM we come..... #glamslam2018",FALSE,7,NA,2018-03-01 02:47:04,FALSE,NA,"969041298899443712",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GionniDG",1,FALSE,FALSE,NA,NA
"341","Everyone who isn’t a library is an archive (according to our copyright overlords) Jessica Coates #glamslam2018",FALSE,7,NA,2018-03-01 02:46:53,FALSE,NA,"969041251986169856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cap_and_gown",3,FALSE,FALSE,NA,NA
"342","Great case study from Fairfield museum about reaching young people, including lessons learned and data!… https://t.co/YxWgF2mS1C",FALSE,6,NA,2018-03-01 02:46:38,TRUE,NA,"969041192997478400",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lyndakelly61",3,FALSE,FALSE,NA,NA
"343","Jessica Coates - big copyright challenges for glam - but Australia privileged to have lots of exceptions that lets… https://t.co/LGywEHvcD9",FALSE,0,NA,2018-03-01 02:46:38,TRUE,NA,"969041192255029249",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","alana_piper",0,FALSE,FALSE,NA,NA
"344","Jessica Coates from Australian Libraries Copyright Committee/Australian Digital Alliance re Big Copyright Changes for GLAM #glamslam2018",FALSE,0,NA,2018-03-01 02:45:12,FALSE,NA,"969040831146377216",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","OzAlleyCat",0,FALSE,FALSE,NA,NA
"345","RT @ReneeLennon3: Amazing work promoting arts amongst young people by Fairfield City council  #glamslam2018",FALSE,0,NA,2018-03-01 02:45:12,FALSE,NA,"969040830018158592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jesiathe",1,TRUE,FALSE,NA,NA
"346","Would you like to have a #professional #responsive #WordPress #website? Then contact: https://t.co/GivrBoEtwF… https://t.co/qqsOLuJSiJ",FALSE,7,NA,2018-03-01 02:44:58,TRUE,NA,"969040773109841920",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","anny6377",3,FALSE,FALSE,NA,NA
"347","Amazing work promoting arts amongst young people by Fairfield City council  #glamslam2018",FALSE,1,NA,2018-03-01 02:44:28,FALSE,NA,"969040643925336064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ReneeLennon3",1,FALSE,FALSE,NA,NA
"348","RT @statelibrarynsw: Smaller GLAM organisations may find these Digital Practice   guidelines for Public Libraries useful!  #GlamSlam2018  h…",FALSE,0,NA,2018-03-01 02:43:46,FALSE,NA,"969040470012674048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CatyJ",23,TRUE,FALSE,NA,NA
"349","Falcon: challenging the younger people to rethink that the museum and gallery was old and stuffy ... now how to sus… https://t.co/xlKUm2uAkk",FALSE,1,NA,2018-03-01 02:43:39,TRUE,NA,"969040438626697216",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","OzAlleyCat",1,FALSE,FALSE,NA,NA
"350","I’m loving the very professional (and funny) timekeeping from @cap_and_gown: “5 minutes is five minutes, there’s a… https://t.co/quv2iNW9ep",FALSE,12,NA,2018-03-01 02:43:36,TRUE,NA,"969040425813131264",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cfwriter",2,FALSE,FALSE,NA,NA
"351","Bethany Falzon: What do young people want: opportunities to upskill, show their work, connect with others, to reinv… https://t.co/WdLunPoZGP",FALSE,4,NA,2018-03-01 02:43:31,TRUE,NA,"969040408310267904",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","alana_piper",2,FALSE,FALSE,NA,NA
"352","I got to see One Night at the Museum! It was bonkers incredible &amp; so lovely to watch a community of young people se… https://t.co/iVoXLoexGj",FALSE,2,NA,2018-03-01 02:43:25,TRUE,NA,"969040380686512128",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jesiathe",0,FALSE,FALSE,NA,NA
"353","Bethany Falzon from Fairfield City Library starting off lightning talks with how to engage youth in GLAM with the '… https://t.co/8DHckkohv9",FALSE,4,NA,2018-03-01 02:43:06,TRUE,NA,"969040301846228993",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WrightPaige",1,FALSE,FALSE,NA,NA
"354","One Night at the Museum at Fairfield City Museum and Gallery https://t.co/GCvBoruAy6. Used community mapping to ide… https://t.co/iGVVe0uMz4",FALSE,1,NA,2018-03-01 02:42:48,TRUE,NA,"969040226629775360",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sallyturbitt",1,FALSE,FALSE,NA,NA
"355","RT @ellenforsyth: The line-up for lightning talks for #GLAMSLAM2018 https://t.co/15GfY1Ue0u",FALSE,0,NA,2018-03-01 02:41:48,FALSE,NA,"969039973851648000",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CatherineM__",3,TRUE,FALSE,NA,NA
"356","RT @AnnIeVnewie: ‘Without Aboriginal culture we have no future’ @GionniDG #GlamSlam2018",FALSE,0,NA,2018-03-01 02:41:19,FALSE,NA,"969039852124618752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CatyJ",7,TRUE,FALSE,NA,NA
"357","Bethany Falcon from Fairfield City Museum and Gallery on her lightning talk about ‘One Night at the Museum: Making… https://t.co/Kf2hTmIvC0",FALSE,3,NA,2018-03-01 02:40:12,TRUE,NA,"969039571362004992",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","OzAlleyCat",2,FALSE,FALSE,NA,NA
"358","The line-up for lightning talks for #GLAMSLAM2018 https://t.co/15GfY1Ue0u",FALSE,4,NA,2018-03-01 02:39:48,FALSE,NA,"969039469432074240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ellenforsyth",3,FALSE,FALSE,NA,NA
"359","RT @amywalduck: He #GLAMSLAM2018 peeps! Fraser Coast Libraries needs our help! They need 100 subscribers so they can customise their @youtu…",FALSE,0,NA,2018-03-01 02:39:42,FALSE,NA,"969039446673797120",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WrightPaige",6,TRUE,FALSE,NA,NA
"360","Lightning talks about to begin with 'One Night at the museum: making museums and galleries relevant to young people' #glamslam2018",FALSE,1,NA,2018-03-01 02:39:22,FALSE,NA,"969039362057908224",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","alana_piper",0,FALSE,FALSE,NA,NA
"361","He #GLAMSLAM2018 peeps! Fraser Coast Libraries needs our help! They need 100 subscribers so they can customise thei… https://t.co/YV7rA0shE3",FALSE,8,NA,2018-03-01 02:32:59,TRUE,NA,"969037755404529665",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","amywalduck",6,FALSE,FALSE,NA,NA
"362","Love Gionni di Gravio’s challenge to injection the GLAM sector with a strong blast of punk rock. Something I get to… https://t.co/eJrmlKVD6j",FALSE,4,NA,2018-03-01 02:29:55,TRUE,NA,"969036982864158722",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","goingGLAM",0,FALSE,FALSE,NA,NA
"363","Leslie Knope keeps watch as I set up for #glamslam2018 https://t.co/3oy5ZRDtwi",FALSE,4,NA,2018-03-01 02:26:25,FALSE,NA,"969036103016628224",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BonnieWildie",0,FALSE,FALSE,NA,NA
"364","I would like you to know @KristyKokegei that I joined two people I’d never met before for lunch at #GLAMSLAM2018 &amp;… https://t.co/UsPJrGmXyH",FALSE,4,NA,2018-03-01 02:20:31,TRUE,NA,"969034619650625538",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CatherineM__",0,FALSE,FALSE,NA,NA
"365","RT @statelibrarynsw: Smaller GLAM organisations may find these Digital Practice   guidelines for Public Libraries useful!  #GlamSlam2018  h…",FALSE,0,NA,2018-03-01 02:05:05,FALSE,NA,"969030735679148032",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JacquiGrainger",23,TRUE,FALSE,NA,NA
"366","I see #glamslam2018 is trending, but if the #Prince #Estate hasn't made yet another awful, stupid decision, what is… https://t.co/PeJefz1pPo",FALSE,0,NA,2018-03-01 02:00:18,TRUE,NA,"969029532752625664",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","captain_says",0,FALSE,FALSE,NA,NA
"367","RT @mikejonesmelb: .@GionniDG says “Treat GLAM like punk rock!” #GlamSlam2018",FALSE,0,NA,2018-03-01 01:59:33,FALSE,NA,"969029342847094784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ausarchivists",1,TRUE,FALSE,NA,NA
"368","RT @jesseadamsstein: @jinglefrisbee @Dr_Costume1 And often feminised labour too ... &amp; therefore undervalued &amp; underpaid #GLAMSLAM2018",FALSE,0,NA,2018-03-01 01:58:48,FALSE,NA,"969029151960150016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cap_and_gown",3,TRUE,FALSE,NA,NA
"369","RT @alana_piper: Marcus Hughes: people, especially Indigenous people, need to be able to see themselves in #GLAM #glamslam2018",FALSE,0,NA,2018-03-01 01:58:45,FALSE,NA,"969029138861314050",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cap_and_gown",2,TRUE,FALSE,NA,NA
"370","RT @EngAGEwisely: #GlamSlam2018  Electronic media has democratised access to knowledge and culture.  Possibly made intellectual gatekeepers…",FALSE,0,NA,2018-03-01 01:58:42,FALSE,NA,"969029129428348928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cap_and_gown",1,TRUE,FALSE,NA,NA
"371","RT @lyndakelly61: @janson_h we need *divergence* as well as convergence #glamslam2018",FALSE,0,NA,2018-03-01 01:58:38,FALSE,NA,"969029110545637376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cap_and_gown",4,TRUE,FALSE,NA,NA
"372","RT @alana_piper: Gionni di Gravio: archives are full of ghosts and spirits that want to connect with people. So true.  #glamslam2018",FALSE,0,NA,2018-03-01 01:58:36,FALSE,NA,"969029101502607360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cap_and_gown",2,TRUE,FALSE,NA,NA
"373","RT @cfwriter: “There is no life and death”, says @GionniDG, “collections are full of ghosts that want to connect.”
#GLAMSLAM2018",FALSE,0,NA,2018-03-01 01:58:25,FALSE,NA,"969029057680588800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cap_and_gown",1,TRUE,FALSE,NA,NA
"374","RT @ellenforsyth: #GLAMSLAM2018 #sarahogilvie calling for widening public reach https://t.co/VEWe8WXVOO",FALSE,0,NA,2018-03-01 01:58:10,FALSE,NA,"969028992358477824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WhatSheSaid_91",7,TRUE,FALSE,NA,NA
"375","Yo #glamslam2018 something to think about when we talk digital GLAM today https://t.co/JoVXsPTkAS",FALSE,1,NA,2018-03-01 01:58:08,FALSE,NA,"969028987501494272",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","jinglefrisbee",0,FALSE,FALSE,NA,NA
"376","RT @history2wheeler: Gionni di Gravio: ""The archives are full of ghosts ... just waiting to connect"" #glamslam2018",FALSE,0,NA,2018-03-01 01:58:05,FALSE,NA,"969028971785461760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cap_and_gown",2,TRUE,FALSE,NA,NA
"377","RT @cfwriter: So the latest suggestion here at #GLAMSLAM2018 is that all institutions need a mirror ball: @maasmuseum have something suitab…",FALSE,0,NA,2018-03-01 01:57:33,FALSE,NA,"969028839681568769",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ausarchivists",3,TRUE,FALSE,NA,NA
"378","RT @cap_and_gown: Hands up who think the arts provides a richer and more meaningful life? #glamslam2018 https://t.co/dwTj0vxKVw",FALSE,0,NA,2018-03-01 01:53:07,FALSE,NA,"969027724512645121",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WhatSheSaid_91",20,TRUE,FALSE,NA,NA
"379","Gionni di Gravio: ""The archives are full of ghosts ... just waiting to connect"" #glamslam2018",FALSE,5,NA,2018-03-01 01:50:01,FALSE,NA,"969026942941913088",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","history2wheeler",2,FALSE,FALSE,NA,NA
"380","RT @jinglefrisbee: @sallyturbitt Unionise #glamslam2018",FALSE,0,NA,2018-03-01 01:49:52,FALSE,NA,"969026906094891008",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>","HughRundle",4,TRUE,FALSE,NA,NA
"381","RT @jesiathe: OH HELLO! My other love #citizenscience gets a call out at #glamslam2018.
If you want to see what goes on in that sector, fol…",FALSE,0,NA,2018-03-01 01:46:36,FALSE,NA,"969026083562508289",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","morethangrass",3,TRUE,FALSE,NA,NA
"382","RT @lyndakelly61: @janson_h we need *divergence* as well as convergence #glamslam2018",FALSE,0,NA,2018-03-01 01:43:35,FALSE,NA,"969025323093258240",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","morethangrass",4,TRUE,FALSE,NA,NA
"383","Taman Ayun Temple
Bali Driver and Day Tour $40/car/day
#GovSummit18 #HopeHicks #Editorslab #glamslam2018 #SAvAUS… https://t.co/Xl6ZPMbY4w",FALSE,0,NA,2018-03-01 01:37:27,TRUE,NA,"969023779920691200",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","drivers_bali",0,FALSE,FALSE,NA,NA
"384","""Archives are full of ghosts and spirits that can't wait to connect with you. There is no life and death, our ances… https://t.co/cItEdneuCA",FALSE,17,NA,2018-03-01 01:37:02,TRUE,NA,"969023673569984514",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sallyturbitt",4,FALSE,FALSE,NA,NA
"385","“There is no life and death”, says @GionniDG, “collections are full of ghosts that want to connect.”
#GLAMSLAM2018",FALSE,3,NA,2018-03-01 01:36:45,FALSE,NA,"969023605173452800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cfwriter",1,FALSE,FALSE,NA,NA
"386","RT @lyndakelly61: @janson_h we need *divergence* as well as convergence #glamslam2018",FALSE,0,NA,2018-03-01 01:36:32,FALSE,NA,"969023550404227073",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","OzAlleyCat",4,TRUE,FALSE,NA,NA
"387","RT @alana_piper: Gionni di Gravio: archives are full of ghosts and spirits that want to connect with people. So true.  #glamslam2018",FALSE,0,NA,2018-03-01 01:36:25,FALSE,NA,"969023521656467456",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","OzAlleyCat",2,TRUE,FALSE,NA,NA
"388","RT @lyndakelly61: @janson_h we need *divergence* as well as convergence #glamslam2018",FALSE,0,NA,2018-03-01 01:35:52,FALSE,NA,"969023381617090560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ellenforsyth",4,TRUE,FALSE,NA,NA
"389","It is glorious to hear the endorsement of ""Get out of the way"" in terms of how to facilitate engagement with differ… https://t.co/BlxWR9QgAg",FALSE,3,NA,2018-03-01 01:35:51,TRUE,NA,"969023375812182016",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jesiathe",3,FALSE,FALSE,NA,NA
"390","Gionni di Gravio: archives are full of ghosts and spirits that want to connect with people. So true.  #glamslam2018",FALSE,6,NA,2018-03-01 01:35:43,FALSE,NA,"969023342807150592",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","alana_piper",2,FALSE,FALSE,NA,NA
"391","RT @cfwriter: So the latest suggestion here at #GLAMSLAM2018 is that all institutions need a mirror ball: @maasmuseum have something suitab…",FALSE,0,NA,2018-03-01 01:35:33,FALSE,NA,"969023304047579137",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Aus_Digital",3,TRUE,FALSE,NA,NA
"392","@janson_h we need *divergence* as well as convergence #glamslam2018",FALSE,3,"janson_h",2018-03-01 01:33:57,FALSE,NA,"969022899704143872","14856756","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","lyndakelly61",4,FALSE,FALSE,NA,NA
"393","RT @cap_and_gown: Hands up who think the arts provides a richer and more meaningful life? #glamslam2018 https://t.co/dwTj0vxKVw",FALSE,0,NA,2018-03-01 01:33:51,FALSE,NA,"969022873091190785",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KetanJ0",20,TRUE,FALSE,NA,NA
"394","Maggie Patton (SLNSW): to undergrads &amp; post grads: come in and ask us about parts of our collection that are untapp… https://t.co/793pkN4YBd",FALSE,11,NA,2018-03-01 01:33:20,TRUE,NA,"969022742870634497",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jesseadamsstein",5,FALSE,FALSE,NA,NA
"395","RT @ArchivesACT: Hope you all have a great day! #glamslam2018 https://t.co/Zgt4idSKxi",FALSE,0,NA,2018-03-01 01:32:58,FALSE,NA,"969022652785442816",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RIMPA_RIM",4,TRUE,FALSE,NA,NA
"396","RT @ReneeLennon3: #glamslam2018 I’m realising we’re selling culture back to the communities it belongs to.",FALSE,0,NA,2018-03-01 01:32:47,FALSE,NA,"969022604441829376",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jessmcdnor",3,TRUE,FALSE,NA,NA
"397","RT @alana_piper: Marcus Hughes: people, especially Indigenous people, need to be able to see themselves in #GLAM #glamslam2018",FALSE,0,NA,2018-03-01 01:32:02,FALSE,NA,"969022417916973057",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ap_ap_ap_",2,TRUE,FALSE,NA,NA
